"id","subjid","testing","mode","condition","spatial","temporal_first","mask","start","end","time","section","temporal","topic","number","stimID","questype","key","text_key","response","text_response","accuracy","rt","falsetries","num_resp","resp_trajectory","resp_first","resp_first_time","resp_first_acc","resp_last","resp_last_time","resp_last_acc","trajectory","traj_first_length","traj_last_length"
"117","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Separated","Binomial","10","10","","","20,0.25","","","1","85486","0","1","20,0.25","20,0.25","84055","1","20,0.25","84055","1","20,0.25,20,0.5,20,0.25,100,0.25,20,0.25,20,0.5,20,0.75,20,0.5,20,0.25,20,0.5,20,0.25,40,0.25,20,0.25","13","13"
"118","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Separated","Binomial","11","11","","","20,0.75","","","1","9331","0","1","20,0.75","20,0.75","8511","1","20,0.75","8511","1","20,0.75,40,0.75,20,0.75","3","3"
"119","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Separated","Binomial","12","12","","","100,0.75","","","1","15788","0","1","100,0.75","100,0.75","14935","1","100,0.75","14935","1","20,0.75,100,0.75","2","2"
"120","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Separated","Binomial","13","13","","","40,0.25","","","1","25759","0","1","40,0.25","40,0.25","25016","1","40,0.25","25016","1","40,0.25,40,0.25,40,0.5,40,0.75,40,0.25","5","5"
"121","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Separated","Binomial","14","14","","","40,0.75","","","1","19882","0","1","40,0.75","40,0.75","19069","1","40,0.75","19069","1","20,0.25,40,0.25,40,0.5,40,0.75","4","4"
"122","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Separated","Binomial","15","15","","","20,0.5","","","1","15844","0","1","20,0.5","20,0.5","14960","1","20,0.5","14960","1","20,0.5,40,0.5,40,0.5,100,0.5,20,0.5","5","5"
"123","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Separated","Binomial","16","16","","","100,0.25","","","1","10517","0","1","100,0.25","100,0.25","9522","1","100,0.25","9522","1","100,0.25","1","1"
"124","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Separated","Binomial","17","17","","","","","","","23341","0","0","","","","","","","","","",""
"125","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","0","0","Text","","","","","","3368","","","","","","","","","","","",""
"126","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","1","15","Comprehension","3","","3","","1","41176","0","","","","","","","","","","",""
"127","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","2","16","Comprehension","0","","0","","1","84413","0","","","","","","","","","","",""
"128","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","3","10","Comprehension","1","","1","","1","24081","0","","","","","","","","","","",""
"129","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","4","6","Recall","1","","1","","1","14325","0","","","","","","","","","","",""
"130","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","5","9","Comprehension","3","","3","","1","28231","0","","","","","","","","","","",""
"131","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","6","11","Comprehension","0","","0","","1","65997","0","","","","","","","","","","",""
"132","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","7","5","Recall","0","","0","","1","8488","0","","","","","","","","","","",""
"133","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","8","14","Comprehension","2","","3","","0","18784","0","","","","","","","","","","",""
"134","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","9","3","Recall","2","","2","","1","12622","0","","","","","","","","","","",""
"135","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","10","7","Recall","2","","2","","1","5672","0","","","","","","","","","","",""
"136","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","11","13","Comprehension","1","","1","","1","17784","0","","","","","","","","","","",""
"137","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","12","1","Recall","0","","0","","1","8408","0","","","","","","","","","","",""
"138","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","13","12","Comprehension","2","","3","","0","31192","0","","","","","","","","","","",""
"139","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","14","8","Recall","3","","3","","1","8705","0","","","","","","","","","","",""
"140","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","15","4","Recall","3","","3","","1","7255","0","","","","","","","","","","",""
"141","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Binomial","16","2","Recall","1","","1","","1","7784","0","","","","","","","","","","",""
"142","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Tutorial","","Power Law","0","","","","","","","","18008","","","","","","","","","","","",""
"143","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Tutorial","","Power Law","1","","","","","","","","9896","","","","","","","","","","","",""
"144","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Tutorial","","Power Law","2","","","","","","","","26792","","","","","","","","","","","",""
"145","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Tutorial","","Power Law","3","","","","","","","","16328","","","","","","","","","","","",""
"146","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Tutorial","","Power Law","4","","","","","","","","21240","","","","","","","","","","","",""
"147","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Tutorial","","Power Law","5","","","","","","","","39335","","","","","","","","","","","",""
"148","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Tutorial","","Power Law","6","","","","","","","","41317","","","","","","","","","","","",""
"149","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","0","0","","","3,1.4","","","1","62198","0","1","3,1.4","3,1.4","60624","1","3,1.4","60624","1","1,1,1,0.6,1,1,1,1.4,3,1.4,3,1,3,0.6,5,0.6,5,0.6,5,1,5,1.4,3,1.4","12","12"
"150","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","1","1","","","","","","","8523","0","0","","","","","","","","","",""
"151","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","2","2","","","5,0.6","","","1","11549","0","1","5,0.6","5,0.6","10528","1","5,0.6","10528","1","5,0.6","1","1"
"152","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","3","3","","","1,1.4","","","1","5694","0","1","1,1.4","1,1.4","4793","1","1,1.4","4793","1","1,1.4","1","1"
"153","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","4","4","","","1,0.6","","","1","27908","0","1","1,0.6","1,0.6","26527","1","1,0.6","26527","1","","0","0"
"154","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","5","5","","","","","","","4933","0","0","","","","","","","","","",""
"155","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","6","6","","","5,1","","","1","23229","0","1","5,1","5,1","22337","1","5,1","22337","1","1,1,3,1,5,1","3","3"
"156","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","7","7","","","1,1","","","1","16285","0","1","1,1","1,1","15504","1","1,1","15504","1","1,1,5,1,1,1","3","3"
"157","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","8","8","","","3,1.4","","","1","11412","0","1","3,1.4","3,1.4","10720","1","3,1.4","10720","1","3,0.6,3,1.4","2","2"
"158","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","9","9","","","3,0.6","","","1","10741","0","1","3,0.6","3,0.6","9985","1","3,0.6","9985","1","1,1,3,1,3,0.6","3","3"
"159","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","10","10","","","","","","","5565","0","0","","","","","","","","","",""
"160","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","11","11","","","3,1","","","1","47420","0","1","3,1","3,1","46527","1","3,1","46527","1","3,0.6,3,1","2","2"
"161","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","12","12","","","3,0.6","","","1","12757","0","1","3,0.6","3,0.6","10209","1","3,0.6","10209","1","3,0.6","1","1"
"162","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","13","13","","","1,1.4","","","1","9622","0","1","1,1.4","1,1.4","8818","1","1,1.4","8818","1","1,1.4","1","1"
"163","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","14","14","","","","","","","15343","0","0","","","","","","","","","",""
"164","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","15","15","","","5,0.6","","","1","50091","0","1","5,0.6","5,0.6","48926","1","5,0.6","48926","1","5,0.6","1","1"
"165","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","16","16","","","3,1","","","1","16023","0","1","3,1","3,1","15177","1","3,1","15177","1","5,0.6,5,1,3,1","3","3"
"166","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","17","17","","","3,0.6","","","1","49938","0","1","3,0.6","3,0.6","49214","1","3,0.6","49214","1","5,0.6,5,1.4,3,1.4,3,0.6","4","4"
"167","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","18","18","","","5,1.4","","","1","30045","0","1","5,1.4","5,1.4","29257","1","5,1.4","29257","1","3,0.6,3,1.4,5,1.4","3","3"
"168","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Practice","Superimposed","Power Law","19","19","","","","","","","3157","0","0","","","","","","","","","",""
"169","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Power Law","0","0","Text","","","","","","11511","","","","","","","","","","","",""
"170","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Power Law","1","12","Comprehension","1","","1","","1","31048","0","","","","","","","","","","",""
"171","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Power Law","2","3","Recall","2","","2","","1","37479","0","","","","","","","","","","",""
"172","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Power Law","3","16","Comprehension","2","","2","","1","18335","0","","","","","","","","","","",""
"173","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Power Law","4","2","Recall","1","","1","","1","23464","0","","","","","","","","","","",""
"174","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Power Law","5","9","Comprehension","0","","0","","1","24624","0","","","","","","","","","","",""
"175","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Power Law","6","4","Recall","3","","3","","1","4070","0","","","","","","","","","","",""
"176","NONTURK20150086","false","forced","1","Superimposed","Separated first","0","2014/3/25 2 15:56","2014/3/25 2 16:32","36.14","Test","","Power Law","7","11","Comprehension","0","","0","","1","16280","0","","","","","","","","","","",""
